Ti.TiO2 (100%)/1	
θ/2θ, °	Intensity, cps
27.0200004577637	200
27.0300006866455	180
27.0400009155273	233.33332824707
27.0499992370605	253.33332824707
27.0599994659424	173.33332824707
27.0699996948242	180
27.0799999237061	200
27.0900001525879	206.66667175293
27.1000003814697	240
27.1100006103516	266.666656494141
27.1200008392334	286.666656494141
27.1299991607666	266.666656494141
27.1399993896484	206.66667175293
27.1499996185303	206.66667175293
27.1599998474121	260
27.1700000762939	226.66667175293
27.1800003051758	180
27.1900005340576	193.33332824707
27.2000007629395	140
27.2099990844727	160
27.2199993133545	226.66667175293
27.2299995422363	246.66667175293
27.2399997711182	206.66667175293
27.25	213.33332824707
27.2600002288818	226.66667175293
27.2700004577637	220
27.2800006866455	200
27.2900009155273	200
27.2999992370605	186.66667175293
27.3099994659424	173.33332824707
27.3199996948242	146.66667175293
27.3299999237061	133.33332824707
27.3400001525879	226.66667175293
27.3500003814697	173.33332824707
27.3600006103516	160
27.3700008392334	180
27.3799991607666	173.33332824707
27.3899993896484	180
27.3999996185303	180
27.4099998474121	173.33332824707
27.4200000762939	180
27.4300003051758	193.33332824707
27.4400005340576	240
27.4500007629395	146.66667175293
27.4599990844727	200
27.4699993133545	160
27.4799995422363	246.66667175293
27.4899997711182	213.33332824707
27.5	173.33332824707
27.5100002288818	220
27.5200004577637	280
27.5300006866455	193.33332824707
27.5400009155273	213.33332824707
27.5499992370605	286.666656494141
27.5599994659424	206.66667175293
27.5699996948242	240
27.5799999237061	226.66667175293
27.5900001525879	226.66667175293
27.6000003814697	206.66667175293
27.6100006103516	266.666656494141
27.6200008392334	240
27.6299991607666	200
27.6399993896484	220
27.6499996185303	200
27.6599998474121	200
27.6700000762939	193.33332824707
27.6800003051758	200
27.6900005340576	166.66667175293
27.7000007629395	173.33332824707
27.7099990844727	206.66667175293
27.7199993133545	193.33332824707
27.7299995422363	213.33332824707
27.7399997711182	260
27.75	180
27.7600002288818	166.66667175293
27.7700004577637	186.66667175293
27.7800006866455	173.33332824707
27.7900009155273	186.66667175293
27.7999992370605	260
27.8099994659424	186.66667175293
27.8199996948242	226.66667175293
27.8299999237061	200
27.8400001525879	186.66667175293
27.8500003814697	206.66667175293
27.8600006103516	153.33332824707
27.8700008392334	153.33332824707
27.8799991607666	246.66667175293
27.8899993896484	206.66667175293
27.8999996185303	146.66667175293
27.9099998474121	213.33332824707
27.9200000762939	200
27.9300003051758	213.33332824707
27.9400005340576	193.33332824707
27.9500007629395	166.66667175293
27.9599990844727	246.66667175293
27.9699993133545	240
27.9799995422363	253.33332824707
27.9899997711182	193.33332824707
28	246.66667175293
28.0100002288818	213.33332824707
28.0200004577637	180
28.0300006866455	206.66667175293
28.0400009155273	253.33332824707
28.0499992370605	146.66667175293
28.0599994659424	200
28.0699996948242	166.66667175293
28.0799999237061	166.66667175293
28.0900001525879	246.66667175293
28.1000003814697	206.66667175293
28.1100006103516	126.666664123535
28.1200008392334	200
28.1299991607666	186.66667175293
28.1399993896484	193.33332824707
28.1499996185303	220
28.1599998474121	200
28.1700000762939	193.33332824707
28.1800003051758	180
28.1900005340576	213.33332824707
28.2000007629395	226.66667175293
28.2099990844727	220
28.2199993133545	246.66667175293
28.2299995422363	200
28.2399997711182	173.33332824707
28.25	226.66667175293
28.2600002288818	260
28.2700004577637	193.33332824707
28.2800006866455	213.33332824707
28.2900009155273	220
28.2999992370605	206.66667175293
28.3099994659424	186.66667175293
28.3199996948242	193.33332824707
28.3299999237061	213.33332824707
28.3400001525879	160
28.3500003814697	206.66667175293
28.3600006103516	146.66667175293
28.3700008392334	180
28.3799991607666	253.33332824707
28.3899993896484	226.66667175293
28.3999996185303	160
28.4099998474121	160
28.4200000762939	280
28.4300003051758	253.33332824707
28.4400005340576	226.66667175293
28.4500007629395	220
28.4599990844727	220
28.4699993133545	266.666656494141
28.4799995422363	193.33332824707
28.4899997711182	213.33332824707
28.5	180
28.5100002288818	193.33332824707
28.5200004577637	186.66667175293
28.5300006866455	173.33332824707
28.5400009155273	153.33332824707
28.5499992370605	180
28.5599994659424	200
28.5699996948242	193.33332824707
28.5799999237061	193.33332824707
28.5900001525879	193.33332824707
28.6000003814697	193.33332824707
28.6100006103516	206.66667175293
28.6200008392334	253.33332824707
28.6299991607666	146.66667175293
28.6399993896484	193.33332824707
28.6499996185303	186.66667175293
28.6599998474121	200
28.6700000762939	180
28.6800003051758	193.33332824707
28.6900005340576	253.33332824707
28.7000007629395	166.66667175293
28.7099990844727	246.66667175293
28.7199993133545	193.33332824707
28.7299995422363	206.66667175293
28.7399997711182	180
28.75	226.66667175293
28.7600002288818	193.33332824707
28.7700004577637	200
28.7800006866455	193.33332824707
28.7900009155273	200
28.7999992370605	193.33332824707
28.8099994659424	180
28.8199996948242	200
28.8299999237061	186.66667175293
28.8400001525879	173.33332824707
28.8500003814697	220
28.8600006103516	160
28.8700008392334	173.33332824707
28.8799991607666	173.33332824707
28.8899993896484	186.66667175293
28.8999996185303	213.33332824707
28.9099998474121	193.33332824707
28.9200000762939	180
28.9300003051758	213.33332824707
28.9400005340576	186.66667175293
28.9500007629395	140
28.9599990844727	226.66667175293
28.9699993133545	246.66667175293
28.9799995422363	180
28.9899997711182	186.66667175293
29	146.66667175293
29.0100002288818	146.66667175293
29.0200004577637	253.33332824707
29.0300006866455	246.66667175293
29.0400009155273	213.33332824707
29.0499992370605	160
29.0599994659424	173.33332824707
29.0699996948242	113.333335876465
29.0799999237061	180
29.0900001525879	213.33332824707
29.1000003814697	213.33332824707
29.1100006103516	233.33332824707
29.1200008392334	180
29.1299991607666	166.66667175293
29.1399993896484	213.33332824707
29.1499996185303	166.66667175293
29.1599998474121	153.33332824707
29.1700000762939	146.66667175293
29.1800003051758	133.33332824707
29.1900005340576	173.33332824707
29.2000007629395	200
29.2099990844727	180
29.2199993133545	200
29.2299995422363	220
29.2399997711182	200
29.25	240
29.2600002288818	220
29.2700004577637	160
29.2800006866455	153.33332824707
29.2900009155273	153.33332824707
29.2999992370605	200
29.3099994659424	180
29.3199996948242	166.66667175293
29.3299999237061	193.33332824707
29.3400001525879	206.66667175293
29.3500003814697	266.666656494141
29.3600006103516	140
29.3700008392334	140
29.3799991607666	206.66667175293
29.3899993896484	146.66667175293
29.3999996185303	206.66667175293
29.4099998474121	180
29.4200000762939	206.66667175293
29.4300003051758	166.66667175293
29.4400005340576	220
29.4500007629395	173.33332824707
29.4599990844727	173.33332824707
29.4699993133545	173.33332824707
29.4799995422363	173.33332824707
29.4899997711182	213.33332824707
29.5	160
29.5100002288818	193.33332824707
29.5200004577637	246.66667175293
29.5300006866455	193.33332824707
29.5400009155273	246.66667175293
29.5499992370605	213.33332824707
29.5599994659424	146.66667175293
29.5699996948242	206.66667175293
29.5799999237061	160
29.5900001525879	160
29.6000003814697	140
29.6100006103516	226.66667175293
29.6200008392334	186.66667175293
29.6299991607666	220
29.6399993896484	213.33332824707
29.6499996185303	160
29.6599998474121	213.33332824707
29.6700000762939	240
29.6800003051758	193.33332824707
29.6900005340576	153.33332824707
29.7000007629395	220
29.7099990844727	160
29.7199993133545	186.66667175293
29.7299995422363	206.66667175293
29.7399997711182	206.66667175293
29.75	193.33332824707
29.7600002288818	240
29.7700004577637	286.666656494141
29.7800006866455	253.33332824707
29.7900009155273	180
29.7999992370605	160
29.8099994659424	120
29.8199996948242	193.33332824707
29.8299999237061	180
29.8400001525879	166.66667175293
29.8500003814697	180
29.8600006103516	180
29.8700008392334	186.66667175293
29.8799991607666	206.66667175293
29.8899993896484	160
29.8999996185303	200
29.9099998474121	180
29.9200000762939	180
29.9300003051758	186.66667175293
29.9400005340576	266.666656494141
29.9500007629395	153.33332824707
29.9599990844727	180
29.9699993133545	160
29.9799995422363	280
29.9899997711182	206.66667175293
30	173.33332824707
30.0100002288818	166.66667175293
30.0200004577637	160
30.0300006866455	133.33332824707
30.0400009155273	193.33332824707
30.0499992370605	126.666664123535
30.0599994659424	120
30.0699996948242	173.33332824707
30.0799999237061	153.33332824707
30.0900001525879	153.33332824707
30.1000003814697	166.66667175293
30.1100006103516	153.33332824707
30.1200008392334	166.66667175293
30.1299991607666	160
30.1399993896484	213.33332824707
30.1499996185303	186.66667175293
30.1599998474121	160
30.1700000762939	173.33332824707
30.1800003051758	200
30.1900005340576	166.66667175293
30.2000007629395	226.66667175293
30.2099990844727	153.33332824707
30.2199993133545	186.66667175293
30.2299995422363	193.33332824707
30.2399997711182	153.33332824707
30.25	180
30.2600002288818	200
30.2700004577637	233.33332824707
30.2800006866455	146.66667175293
30.2900009155273	166.66667175293
30.2999992370605	220
30.3099994659424	213.33332824707
30.3199996948242	206.66667175293
30.3299999237061	113.333335876465
30.3400001525879	140
30.3500003814697	180
30.3600006103516	126.666664123535
30.3700008392334	180
30.3799991607666	240
30.3899993896484	146.66667175293
30.3999996185303	160
30.4099998474121	120
30.4200000762939	153.33332824707
30.4300003051758	146.66667175293
30.4400005340576	133.33332824707
30.4500007629395	153.33332824707
30.4599990844727	160
30.4699993133545	146.66667175293
30.4799995422363	140
30.4899997711182	166.66667175293
30.5	113.333335876465
30.5100002288818	126.666664123535
30.5200004577637	173.33332824707
30.5300006866455	173.33332824707
30.5400009155273	180
30.5499992370605	166.66667175293
30.5599994659424	146.66667175293
30.5699996948242	133.33332824707
30.5799999237061	180
30.5900001525879	126.666664123535
30.6000003814697	120
30.6100006103516	160
30.6200008392334	133.33332824707
30.6299991607666	180
30.6399993896484	120
30.6499996185303	180
30.6599998474121	160
30.6700000762939	153.33332824707
30.6800003051758	233.33332824707
30.6900005340576	173.33332824707
30.7000007629395	186.66667175293
30.7099990844727	160
30.7199993133545	133.33332824707
30.7299995422363	193.33332824707
30.7399997711182	166.66667175293
30.75	146.66667175293
30.7600002288818	146.66667175293
30.7700004577637	153.33332824707
30.7800006866455	226.66667175293
30.7900009155273	146.66667175293
30.7999992370605	166.66667175293
30.8099994659424	206.66667175293
30.8199996948242	133.33332824707
30.8299999237061	206.66667175293
30.8400001525879	180
30.8500003814697	133.33332824707
30.8600006103516	146.66667175293
30.8700008392334	133.33332824707
30.8799991607666	180
30.8899993896484	173.33332824707
30.8999996185303	106.666664123535
30.9099998474121	166.66667175293
30.9200000762939	133.33332824707
30.9300003051758	133.33332824707
30.9400005340576	173.33332824707
30.9500007629395	193.33332824707
30.9599990844727	173.33332824707
30.9699993133545	153.33332824707
30.9799995422363	140
30.9899997711182	173.33332824707
31	153.33332824707
31.0100002288818	213.33332824707
31.0200004577637	200
31.0300006866455	140
31.0400009155273	173.33332824707
31.0499992370605	126.666664123535
31.0599994659424	173.33332824707
31.0699996948242	146.66667175293
31.0799999237061	93.3333358764648
31.0900001525879	213.33332824707
31.1000003814697	206.66667175293
31.1100006103516	193.33332824707
31.1200008392334	133.33332824707
31.1299991607666	106.666664123535
31.1399993896484	173.33332824707
31.1499996185303	120
31.1599998474121	140
31.1700000762939	153.33332824707
31.1800003051758	146.66667175293
31.1900005340576	166.66667175293
31.2000007629395	213.33332824707
31.2099990844727	160
31.2199993133545	153.33332824707
31.2299995422363	100
31.2399997711182	166.66667175293
31.25	186.66667175293
31.2600002288818	113.333335876465
31.2700004577637	140
31.2800006866455	146.66667175293
31.2900009155273	186.66667175293
31.2999992370605	166.66667175293
31.3099994659424	180
31.3199996948242	153.33332824707
31.3299999237061	133.33332824707
31.3400001525879	160
31.3500003814697	153.33332824707
31.3600006103516	146.66667175293
31.3700008392334	153.33332824707
31.3799991607666	186.66667175293
31.3899993896484	173.33332824707
31.3999996185303	180
31.4099998474121	126.666664123535
31.4200000762939	140
31.4300003051758	120
31.4400005340576	133.33332824707
31.4500007629395	173.33332824707
31.4599990844727	173.33332824707
31.4699993133545	120
31.4799995422363	100
31.4899997711182	133.33332824707
31.5	133.33332824707
31.5100002288818	133.33332824707
31.5200004577637	126.666664123535
31.5300006866455	220
31.5400009155273	146.66667175293
31.5499992370605	133.33332824707
31.5599994659424	173.33332824707
31.5699996948242	126.666664123535
31.5799999237061	133.33332824707
31.5900001525879	173.33332824707
31.6000003814697	146.66667175293
31.6100006103516	166.66667175293
31.6200008392334	140
31.6299991607666	126.666664123535
31.6399993896484	180
31.6499996185303	166.66667175293
31.6599998474121	160
31.6700000762939	126.666664123535
31.6800003051758	106.666664123535
31.6900005340576	160
31.7000007629395	126.666664123535
31.7099990844727	160
31.7199993133545	160
31.7299995422363	93.3333358764648
31.7399997711182	153.33332824707
31.75	160
31.7600002288818	193.33332824707
31.7700004577637	146.66667175293
31.7800006866455	193.33332824707
31.7900009155273	140
31.7999992370605	126.666664123535
31.8099994659424	193.33332824707
31.8199996948242	120
31.8299999237061	113.333335876465
31.8400001525879	126.666664123535
31.8500003814697	166.66667175293
31.8600006103516	113.333335876465
31.8700008392334	93.3333358764648
31.8799991607666	133.33332824707
31.8899993896484	153.33332824707
31.8999996185303	120
31.9099998474121	113.333335876465
31.9200000762939	86.6666641235352
31.9300003051758	113.333335876465
31.9400005340576	140
31.9500007629395	173.33332824707
31.9599990844727	106.666664123535
31.9699993133545	133.33332824707
31.9799995422363	146.66667175293
31.9899997711182	180
32	160
32.0099983215332	133.33332824707
32.0200004577637	146.66667175293
32.0299987792969	146.66667175293
32.0400009155273	153.33332824707
32.0499992370605	153.33332824707
32.060001373291	186.66667175293
32.0699996948242	133.33332824707
32.0800018310547	160
32.0900001525879	166.66667175293
32.0999984741211	186.66667175293
32.1100006103516	126.666664123535
32.1199989318848	133.33332824707
32.1300010681152	140
32.1399993896484	146.66667175293
32.1500015258789	173.33332824707
32.1599998474121	173.33332824707
32.1699981689453	113.333335876465
32.1800003051758	186.66667175293
32.189998626709	200
32.2000007629395	166.66667175293
32.2099990844727	113.333335876465
32.2200012207031	146.66667175293
32.2299995422363	146.66667175293
32.2400016784668	93.3333358764648
32.25	113.333335876465
32.2599983215332	146.66667175293
32.2700004577637	153.33332824707
32.2799987792969	126.666664123535
32.2900009155273	153.33332824707
32.2999992370605	153.33332824707
32.310001373291	133.33332824707
32.3199996948242	126.666664123535
32.3300018310547	126.666664123535
32.3400001525879	140
32.3499984741211	120
32.3600006103516	166.66667175293
32.3699989318848	126.666664123535
32.3800010681152	180
32.3899993896484	173.33332824707
32.4000015258789	126.666664123535
32.4099998474121	160
32.4199981689453	153.33332824707
32.4300003051758	133.33332824707
32.439998626709	146.66667175293
32.4500007629395	173.33332824707
32.4599990844727	166.66667175293
32.4700012207031	133.33332824707
32.4799995422363	186.66667175293
32.4900016784668	220
32.5	153.33332824707
32.5099983215332	180
32.5200004577637	140
32.5299987792969	120
32.5400009155273	120
32.5499992370605	206.66667175293
32.560001373291	160
32.5699996948242	180
32.5800018310547	173.33332824707
32.5900001525879	233.33332824707
32.5999984741211	146.66667175293
32.6100006103516	126.666664123535
32.6199989318848	180
32.6300010681152	140
32.6399993896484	180
32.6500015258789	173.33332824707
32.6599998474121	126.666664123535
32.6699981689453	113.333335876465
32.6800003051758	180
32.689998626709	153.33332824707
32.7000007629395	180
32.7099990844727	153.33332824707
32.7200012207031	166.66667175293
32.7299995422363	146.66667175293
32.7400016784668	140
32.75	186.66667175293
32.7599983215332	120
32.7700004577637	106.666664123535
32.7799987792969	160
32.7900009155273	160
32.7999992370605	160
32.810001373291	120
32.8199996948242	153.33332824707
32.8300018310547	153.33332824707
32.8400001525879	220
32.8499984741211	160
32.8600006103516	133.33332824707
32.8699989318848	146.66667175293
32.8800010681152	146.66667175293
32.8899993896484	146.66667175293
32.9000015258789	100
32.9099998474121	153.33332824707
32.9199981689453	153.33332824707
32.9300003051758	93.3333358764648
32.939998626709	146.66667175293
32.9500007629395	186.66667175293
32.9599990844727	113.333335876465
32.9700012207031	120
32.9799995422363	160
32.9900016784668	146.66667175293
33	126.666664123535
33.0099983215332	113.333335876465
33.0200004577637	166.66667175293
33.0299987792969	180
33.0400009155273	126.666664123535
33.0499992370605	93.3333358764648
33.060001373291	106.666664123535
33.0699996948242	193.33332824707
33.0800018310547	186.66667175293
33.0900001525879	173.33332824707
33.0999984741211	106.666664123535
33.1100006103516	193.33332824707
33.1199989318848	140
33.1300010681152	166.66667175293
33.1399993896484	160
33.1500015258789	153.33332824707
33.1599998474121	126.666664123535
33.1699981689453	93.3333358764648
33.1800003051758	120
33.189998626709	160
33.2000007629395	146.66667175293
33.2099990844727	140
33.2200012207031	113.333335876465
33.2299995422363	173.33332824707
33.2400016784668	113.333335876465
33.25	93.3333358764648
33.2599983215332	106.666664123535
33.2700004577637	120
33.2799987792969	180
33.2900009155273	120
33.2999992370605	93.3333358764648
33.310001373291	120
33.3199996948242	120
33.3300018310547	173.33332824707
33.3400001525879	153.33332824707
33.3499984741211	66.6666641235352
33.3600006103516	133.33332824707
33.3699989318848	126.666664123535
33.3800010681152	126.666664123535
33.3899993896484	146.66667175293
33.4000015258789	180
33.4099998474121	126.666664123535
33.4199981689453	120
33.4300003051758	133.33332824707
33.439998626709	140
33.4500007629395	173.33332824707
33.4599990844727	140
33.4700012207031	133.33332824707
33.4799995422363	120
33.4900016784668	166.66667175293
33.5	160
33.5099983215332	100
33.5200004577637	113.333335876465
33.5299987792969	166.66667175293
33.5400009155273	180
33.5499992370605	113.333335876465
33.560001373291	100
33.5699996948242	113.333335876465
33.5800018310547	153.33332824707
33.5900001525879	113.333335876465
33.5999984741211	126.666664123535
33.6100006103516	120
33.6199989318848	173.33332824707
33.6300010681152	120
33.6399993896484	180
33.6500015258789	173.33332824707
33.6599998474121	113.333335876465
33.6699981689453	153.33332824707
33.6800003051758	146.66667175293
33.689998626709	160
33.7000007629395	213.33332824707
33.7099990844727	206.66667175293
33.7200012207031	186.66667175293
33.7299995422363	153.33332824707
33.7400016784668	160
33.75	173.33332824707
33.7599983215332	86.6666641235352
33.7700004577637	140
33.7799987792969	133.33332824707
33.7900009155273	113.333335876465
33.7999992370605	113.333335876465
33.810001373291	120
33.8199996948242	140
33.8300018310547	146.66667175293
33.8400001525879	100
33.8499984741211	120
33.8600006103516	120
33.8699989318848	186.66667175293
33.8800010681152	140
33.8899993896484	173.33332824707
33.9000015258789	140
33.9099998474121	133.33332824707
33.9199981689453	133.33332824707
33.9300003051758	153.33332824707
33.939998626709	140
33.9500007629395	93.3333358764648
33.9599990844727	126.666664123535
33.9700012207031	106.666664123535
33.9799995422363	160
33.9900016784668	153.33332824707
34	173.33332824707
34.0099983215332	86.6666641235352
34.0200004577637	133.33332824707
34.0299987792969	206.66667175293
34.0400009155273	153.33332824707
34.0499992370605	133.33332824707
34.060001373291	160
34.0699996948242	146.66667175293
34.0800018310547	93.3333358764648
34.0900001525879	120
34.0999984741211	146.66667175293
34.1100006103516	153.33332824707
34.1199989318848	100
34.1300010681152	120
34.1399993896484	133.33332824707
34.1500015258789	153.33332824707
34.1599998474121	140
34.1699981689453	100
34.1800003051758	140
34.189998626709	93.3333358764648
34.2000007629395	173.33332824707
34.2099990844727	120
34.2200012207031	133.33332824707
34.2299995422363	80
34.2400016784668	120
34.25	100
34.2599983215332	126.666664123535
34.2700004577637	106.666664123535
34.2799987792969	126.666664123535
34.2900009155273	106.666664123535
34.2999992370605	133.33332824707
34.310001373291	100
34.3199996948242	93.3333358764648
34.3300018310547	113.333335876465
34.3400001525879	133.33332824707
34.3499984741211	120
34.3600006103516	133.33332824707
34.3699989318848	113.333335876465
34.3800010681152	126.666664123535
34.3899993896484	140
34.4000015258789	140
34.4099998474121	120
34.4199981689453	113.333335876465
34.4300003051758	106.666664123535
34.439998626709	173.33332824707
34.4500007629395	100
34.4599990844727	140
34.4700012207031	73.3333358764648
34.4799995422363	100
34.4900016784668	140
34.5	133.33332824707
34.5099983215332	93.3333358764648
34.5200004577637	133.33332824707
34.5299987792969	146.66667175293
34.5400009155273	126.666664123535
34.5499992370605	160
34.560001373291	160
34.5699996948242	146.66667175293
34.5800018310547	126.666664123535
34.5900001525879	140
34.5999984741211	146.66667175293
34.6100006103516	126.666664123535
34.6199989318848	126.666664123535
34.6300010681152	180
34.6399993896484	166.66667175293
34.6500015258789	133.33332824707
34.6599998474121	133.33332824707
34.6699981689453	86.6666641235352
34.6800003051758	106.666664123535
34.689998626709	153.33332824707
34.7000007629395	113.333335876465
34.7099990844727	113.333335876465
34.7200012207031	133.33332824707
34.7299995422363	106.666664123535
34.7400016784668	93.3333358764648
34.75	100
34.7599983215332	113.333335876465
34.7700004577637	120
34.7799987792969	120
34.7900009155273	93.3333358764648
34.7999992370605	93.3333358764648
34.810001373291	106.666664123535
34.8199996948242	140
34.8300018310547	100
34.8400001525879	93.3333358764648
34.8499984741211	146.66667175293
34.8600006103516	126.666664123535
34.8699989318848	86.6666641235352
34.8800010681152	106.666664123535
34.8899993896484	133.33332824707
34.9000015258789	120
34.9099998474121	126.666664123535
34.9199981689453	146.66667175293
34.9300003051758	226.66667175293
34.939998626709	173.33332824707
34.9500007629395	200
34.9599990844727	173.33332824707
34.9700012207031	193.33332824707
34.9799995422363	233.33332824707
34.9900016784668	246.66667175293
35	340
35.0099983215332	253.33332824707
35.0200004577637	306.666656494141
35.0299987792969	393.333343505859
35.0400009155273	460
35.0499992370605	493.333343505859
35.060001373291	440
35.0699996948242	613.333312988281
35.0800018310547	560
35.0900001525879	460
35.0999984741211	593.333312988281
35.1100006103516	493.333343505859
35.1199989318848	473.333343505859
35.1300010681152	506.666656494141
35.1399993896484	406.666656494141
35.1500015258789	433.333343505859
35.1599998474121	446.666656494141
35.1699981689453	373.333343505859
35.1800003051758	333.333343505859
35.189998626709	320
35.2000007629395	286.666656494141
35.2099990844727	326.666656494141
35.2200012207031	193.33332824707
35.2299995422363	293.333343505859
35.2400016784668	266.666656494141
35.25	166.66667175293
35.2599983215332	193.33332824707
35.2700004577637	233.33332824707
35.2799987792969	153.33332824707
35.2900009155273	173.33332824707
35.2999992370605	126.666664123535
35.310001373291	180
35.3199996948242	146.66667175293
35.3300018310547	153.33332824707
35.3400001525879	140
35.3499984741211	120
35.3600006103516	160
35.3699989318848	86.6666641235352
35.3800010681152	160
35.3899993896484	193.33332824707
35.4000015258789	153.33332824707
35.4099998474121	126.666664123535
35.4199981689453	100
35.4300003051758	113.333335876465
35.439998626709	106.666664123535
35.4500007629395	126.666664123535
35.4599990844727	126.666664123535
35.4700012207031	113.333335876465
35.4799995422363	160
35.4900016784668	100
35.5	73.3333358764648
35.5099983215332	160
35.5200004577637	66.6666641235352
35.5299987792969	100
35.5400009155273	173.33332824707
35.5499992370605	80
35.560001373291	100
35.5699996948242	146.66667175293
35.5800018310547	153.33332824707
35.5900001525879	146.66667175293
35.5999984741211	140
35.6100006103516	186.66667175293
35.6199989318848	180
35.6300010681152	86.6666641235352
35.6399993896484	86.6666641235352
35.6500015258789	106.666664123535
35.6599998474121	133.33332824707
35.6699981689453	160
35.6800003051758	146.66667175293
35.689998626709	86.6666641235352
35.7000007629395	140
35.7099990844727	120
35.7200012207031	106.666664123535
35.7299995422363	153.33332824707
35.7400016784668	133.33332824707
35.75	120
35.7599983215332	113.333335876465
35.7700004577637	73.3333358764648
35.7799987792969	126.666664123535
35.7900009155273	106.666664123535
35.7999992370605	140
35.810001373291	126.666664123535
35.8199996948242	120
35.8300018310547	153.33332824707
35.8400001525879	126.666664123535
35.8499984741211	166.66667175293
35.8600006103516	106.666664123535
35.8699989318848	106.666664123535
35.8800010681152	73.3333358764648
35.8899993896484	153.33332824707
35.9000015258789	160
35.9099998474121	140
35.9199981689453	113.333335876465
35.9300003051758	126.666664123535
35.939998626709	206.66667175293
35.9500007629395	160
35.9599990844727	153.33332824707
35.9700012207031	146.66667175293
35.9799995422363	193.33332824707
35.9900016784668	133.33332824707
36	146.66667175293
36.0099983215332	93.3333358764648
36.0200004577637	126.666664123535
36.0299987792969	113.333335876465
36.0400009155273	106.666664123535
36.0499992370605	100
36.060001373291	206.66667175293
36.0699996948242	93.3333358764648
36.0800018310547	93.3333358764648
36.0900001525879	146.66667175293
36.0999984741211	113.333335876465
36.1100006103516	146.66667175293
36.1199989318848	133.33332824707
36.1300010681152	133.33332824707
36.1399993896484	113.333335876465
36.1500015258789	186.66667175293
36.1599998474121	126.666664123535
36.1699981689453	100
36.1800003051758	126.666664123535
36.189998626709	106.666664123535
36.2000007629395	160
36.2099990844727	153.33332824707
36.2200012207031	166.66667175293
36.2299995422363	140
36.2400016784668	173.33332824707
36.25	160
36.2599983215332	106.666664123535
36.2700004577637	133.33332824707
36.2799987792969	113.333335876465
36.2900009155273	80
36.2999992370605	106.666664123535
36.310001373291	146.66667175293
36.3199996948242	80
36.3300018310547	100
36.3400001525879	86.6666641235352
36.3499984741211	126.666664123535
36.3600006103516	100
36.3699989318848	106.666664123535
36.3800010681152	140
36.3899993896484	113.333335876465
36.4000015258789	133.33332824707
36.4099998474121	153.33332824707
36.4199981689453	153.33332824707
36.4300003051758	133.33332824707
36.439998626709	126.666664123535
36.4500007629395	66.6666641235352
36.4599990844727	86.6666641235352
36.4700012207031	120
36.4799995422363	140
36.4900016784668	73.3333358764648
36.5	160
36.5099983215332	86.6666641235352
36.5200004577637	86.6666641235352
36.5299987792969	93.3333358764648
36.5400009155273	100
36.5499992370605	146.66667175293
36.560001373291	73.3333358764648
36.5699996948242	100
36.5800018310547	86.6666641235352
36.5900001525879	93.3333358764648
36.5999984741211	100
36.6100006103516	60
36.6199989318848	93.3333358764648
36.6300010681152	73.3333358764648
36.6399993896484	133.33332824707
36.6500015258789	153.33332824707
36.6599998474121	140
36.6699981689453	133.33332824707
36.6800003051758	126.666664123535
36.689998626709	120
36.7000007629395	106.666664123535
36.7099990844727	100
36.7200012207031	86.6666641235352
36.7299995422363	126.666664123535
36.7400016784668	140
36.75	80
36.7599983215332	106.666664123535
36.7700004577637	140
36.7799987792969	126.666664123535
36.7900009155273	120
36.7999992370605	160
36.810001373291	93.3333358764648
36.8199996948242	106.666664123535
36.8300018310547	100
36.8400001525879	166.66667175293
36.8499984741211	120
36.8600006103516	140
36.8699989318848	86.6666641235352
36.8800010681152	80
36.8899993896484	120
36.9000015258789	120
36.9099998474121	106.666664123535
36.9199981689453	86.6666641235352
36.9300003051758	133.33332824707
36.939998626709	106.666664123535
36.9500007629395	73.3333358764648
36.9599990844727	100
36.9700012207031	126.666664123535
36.9799995422363	86.6666641235352
36.9900016784668	126.666664123535
37	106.666664123535
37.0099983215332	126.666664123535
37.0200004577637	93.3333358764648
37.0299987792969	73.3333358764648
37.0400009155273	113.333335876465
37.0499992370605	73.3333358764648
37.060001373291	106.666664123535
37.0699996948242	113.333335876465
37.0800018310547	113.333335876465
37.0900001525879	113.333335876465
37.0999984741211	126.666664123535
37.1100006103516	106.666664123535
37.1199989318848	133.33332824707
37.1300010681152	140
37.1399993896484	133.33332824707
37.1500015258789	120
37.1599998474121	140
37.1699981689453	146.66667175293
37.1800003051758	106.666664123535
37.189998626709	100
37.2000007629395	86.6666641235352
37.2099990844727	100
37.2200012207031	113.333335876465
37.2299995422363	106.666664123535
37.2400016784668	153.33332824707
37.25	93.3333358764648
37.2599983215332	153.33332824707
37.2700004577637	120
37.2799987792969	113.333335876465
37.2900009155273	106.666664123535
37.2999992370605	173.33332824707
37.310001373291	166.66667175293
37.3199996948242	106.666664123535
37.3300018310547	113.333335876465
37.3400001525879	146.66667175293
37.3499984741211	133.33332824707
37.3600006103516	206.66667175293
37.3699989318848	146.66667175293
37.3800010681152	140
37.3899993896484	133.33332824707
37.4000015258789	113.333335876465
37.4099998474121	106.666664123535
37.4199981689453	113.333335876465
37.4300003051758	73.3333358764648
37.439998626709	86.6666641235352
37.4500007629395	126.666664123535
37.4599990844727	160
37.4700012207031	153.33332824707
37.4799995422363	146.66667175293
37.4900016784668	86.6666641235352
37.5	100
37.5099983215332	126.666664123535
37.5200004577637	80
37.5299987792969	86.6666641235352
