Ti.TiO2-IrO2 (80.20)/1	
θ/2θ, °	Intensity, cps
28.0400009155273	513.333312988281
28.0499992370605	540
28.0599994659424	486.666656494141
28.0699996948242	606.666687011719
28.0799999237061	540
28.0900001525879	513.333312988281
28.1000003814697	540
28.1100006103516	513.333312988281
28.1200008392334	453.333343505859
28.1299991607666	533.333312988281
28.1399993896484	500
28.1499996185303	493.333343505859
28.1599998474121	573.333312988281
28.1700000762939	486.666656494141
28.1800003051758	633.333312988281
28.1900005340576	593.333312988281
28.2000007629395	540
28.2099990844727	553.333312988281
28.2199993133545	533.333312988281
28.2299995422363	506.666656494141
28.2399997711182	580
28.25	546.666687011719
28.2600002288818	526.666687011719
28.2700004577637	520
28.2800006866455	526.666687011719
28.2900009155273	560
28.2999992370605	466.666656494141
28.3099994659424	393.333343505859
28.3199996948242	533.333312988281
28.3299999237061	473.333343505859
28.3400001525879	446.666656494141
28.3500003814697	466.666656494141
28.3600006103516	386.666656494141
28.3700008392334	500
28.3799991607666	513.333312988281
28.3899993896484	466.666656494141
28.3999996185303	480
28.4099998474121	413.333343505859
28.4200000762939	580
28.4300003051758	473.333343505859
28.4400005340576	406.666656494141
28.4500007629395	413.333343505859
28.4599990844727	540
28.4699993133545	360
28.4799995422363	520
28.4899997711182	446.666656494141
28.5	366.666656494141
28.5100002288818	406.666656494141
28.5200004577637	406.666656494141
28.5300006866455	433.333343505859
28.5400009155273	453.333343505859
28.5499992370605	446.666656494141
28.5599994659424	493.333343505859
28.5699996948242	466.666656494141
28.5799999237061	486.666656494141
28.5900001525879	406.666656494141
28.6000003814697	420
28.6100006103516	413.333343505859
28.6200008392334	406.666656494141
28.6299991607666	400
28.6399993896484	473.333343505859
28.6499996185303	453.333343505859
28.6599998474121	413.333343505859
28.6700000762939	440
28.6800003051758	406.666656494141
28.6900005340576	406.666656494141
28.7000007629395	386.666656494141
28.7099990844727	373.333343505859
28.7199993133545	440
28.7299995422363	533.333312988281
28.7399997711182	440
28.75	440
28.7600002288818	433.333343505859
28.7700004577637	460
28.7800006866455	413.333343505859
28.7900009155273	386.666656494141
28.7999992370605	346.666656494141
28.8099994659424	373.333343505859
28.8199996948242	400
28.8299999237061	433.333343505859
28.8400001525879	446.666656494141
28.8500003814697	400
28.8600006103516	313.333343505859
28.8700008392334	373.333343505859
28.8799991607666	366.666656494141
28.8899993896484	373.333343505859
28.8999996185303	473.333343505859
28.9099998474121	453.333343505859
28.9200000762939	373.333343505859
28.9300003051758	446.666656494141
28.9400005340576	400
28.9500007629395	513.333312988281
28.9599990844727	526.666687011719
28.9699993133545	393.333343505859
28.9799995422363	400
28.9899997711182	393.333343505859
29	393.333343505859
29.0100002288818	400
29.0200004577637	326.666656494141
29.0300006866455	353.333343505859
29.0400009155273	460
29.0499992370605	373.333343505859
29.0599994659424	400
29.0699996948242	440
29.0799999237061	433.333343505859
29.0900001525879	366.666656494141
29.1000003814697	366.666656494141
29.1100006103516	360
29.1200008392334	373.333343505859
29.1299991607666	360
29.1399993896484	333.333343505859
29.1499996185303	273.333343505859
29.1599998474121	446.666656494141
29.1700000762939	366.666656494141
29.1800003051758	406.666656494141
29.1900005340576	393.333343505859
29.2000007629395	386.666656494141
29.2099990844727	486.666656494141
29.2199993133545	413.333343505859
29.2299995422363	333.333343505859
29.2399997711182	366.666656494141
29.25	360
29.2600002288818	373.333343505859
29.2700004577637	380
29.2800006866455	433.333343505859
29.2900009155273	373.333343505859
29.2999992370605	413.333343505859
29.3099994659424	360
29.3199996948242	386.666656494141
29.3299999237061	320
29.3400001525879	400
29.3500003814697	306.666656494141
29.3600006103516	320
29.3700008392334	306.666656494141
29.3799991607666	333.333343505859
29.3899993896484	393.333343505859
29.3999996185303	366.666656494141
29.4099998474121	320
29.4200000762939	413.333343505859
29.4300003051758	460
29.4400005340576	400
29.4500007629395	433.333343505859
29.4599990844727	346.666656494141
29.4699993133545	346.666656494141
29.4799995422363	346.666656494141
29.4899997711182	353.333343505859
29.5	473.333343505859
29.5100002288818	366.666656494141
29.5200004577637	380
29.5300006866455	313.333343505859
29.5400009155273	313.333343505859
29.5499992370605	313.333343505859
29.5599994659424	306.666656494141
29.5699996948242	280
29.5799999237061	313.333343505859
29.5900001525879	320
29.6000003814697	380
29.6100006103516	293.333343505859
29.6200008392334	380
29.6299991607666	360
29.6399993896484	400
29.6499996185303	353.333343505859
29.6599998474121	346.666656494141
29.6700000762939	420
29.6800003051758	353.333343505859
29.6900005340576	340
29.7000007629395	386.666656494141
29.7099990844727	380
29.7199993133545	340
29.7299995422363	406.666656494141
29.7399997711182	313.333343505859
29.75	313.333343505859
29.7600002288818	340
29.7700004577637	400
29.7800006866455	353.333343505859
29.7900009155273	333.333343505859
29.7999992370605	333.333343505859
29.8099994659424	353.333343505859
29.8199996948242	313.333343505859
29.8299999237061	346.666656494141
29.8400001525879	360
29.8500003814697	313.333343505859
29.8600006103516	320
29.8700008392334	386.666656494141
29.8799991607666	360
29.8899993896484	333.333343505859
29.8999996185303	346.666656494141
29.9099998474121	393.333343505859
29.9200000762939	393.333343505859
29.9300003051758	360
29.9400005340576	346.666656494141
29.9500007629395	293.333343505859
29.9599990844727	366.666656494141
29.9699993133545	360
29.9799995422363	320
29.9899997711182	280
30	326.666656494141
30.0100002288818	333.333343505859
30.0200004577637	286.666656494141
30.0300006866455	320
30.0400009155273	340
30.0499992370605	253.33332824707
30.0599994659424	326.666656494141
30.0699996948242	393.333343505859
30.0799999237061	353.333343505859
30.0900001525879	360
30.1000003814697	326.666656494141
30.1100006103516	306.666656494141
30.1200008392334	360
30.1299991607666	306.666656494141
30.1399993896484	340
30.1499996185303	340
30.1599998474121	366.666656494141
30.1700000762939	353.333343505859
30.1800003051758	340
30.1900005340576	300
30.2000007629395	280
30.2099990844727	266.666656494141
30.2199993133545	380
30.2299995422363	333.333343505859
30.2399997711182	320
30.25	353.333343505859
30.2600002288818	380
30.2700004577637	413.333343505859
30.2800006866455	246.66667175293
30.2900009155273	366.666656494141
30.2999992370605	360
30.3099994659424	360
30.3199996948242	300
30.3299999237061	346.666656494141
30.3400001525879	360
30.3500003814697	320
30.3600006103516	420
30.3700008392334	373.333343505859
30.3799991607666	433.333343505859
30.3899993896484	366.666656494141
30.3999996185303	306.666656494141
30.4099998474121	393.333343505859
30.4200000762939	400
30.4300003051758	326.666656494141
30.4400005340576	246.66667175293
30.4500007629395	333.333343505859
30.4599990844727	280
30.4699993133545	266.666656494141
30.4799995422363	273.333343505859
30.4899997711182	280
30.5	260
30.5100002288818	326.666656494141
30.5200004577637	346.666656494141
30.5300006866455	313.333343505859
30.5400009155273	400
30.5499992370605	306.666656494141
30.5599994659424	300
30.5699996948242	333.333343505859
30.5799999237061	380
30.5900001525879	373.333343505859
30.6000003814697	286.666656494141
30.6100006103516	306.666656494141
30.6200008392334	293.333343505859
30.6299991607666	320
30.6399993896484	266.666656494141
30.6499996185303	386.666656494141
30.6599998474121	326.666656494141
30.6700000762939	366.666656494141
30.6800003051758	293.333343505859
30.6900005340576	373.333343505859
30.7000007629395	320
30.7099990844727	380
30.7199993133545	293.333343505859
30.7299995422363	293.333343505859
30.7399997711182	260
30.75	300
30.7600002288818	386.666656494141
30.7700004577637	380
30.7800006866455	246.66667175293
30.7900009155273	253.33332824707
30.7999992370605	333.333343505859
30.8099994659424	393.333343505859
30.8199996948242	286.666656494141
30.8299999237061	326.666656494141
30.8400001525879	366.666656494141
30.8500003814697	266.666656494141
30.8600006103516	273.333343505859
30.8700008392334	333.333343505859
30.8799991607666	326.666656494141
30.8899993896484	306.666656494141
30.8999996185303	326.666656494141
30.9099998474121	293.333343505859
30.9200000762939	360
30.9300003051758	333.333343505859
30.9400005340576	326.666656494141
30.9500007629395	260
30.9599990844727	326.666656494141
30.9699993133545	300
30.9799995422363	326.666656494141
30.9899997711182	333.333343505859
31	300
31.0100002288818	293.333343505859
31.0200004577637	360
31.0300006866455	300
31.0400009155273	373.333343505859
31.0499992370605	280
31.0599994659424	326.666656494141
31.0699996948242	346.666656494141
31.0799999237061	273.333343505859
31.0900001525879	273.333343505859
31.1000003814697	346.666656494141
31.1100006103516	320
31.1200008392334	360
31.1299991607666	366.666656494141
31.1399993896484	320
31.1499996185303	340
31.1599998474121	286.666656494141
31.1700000762939	373.333343505859
31.1800003051758	340
31.1900005340576	240
31.2000007629395	320
31.2099990844727	273.333343505859
31.2199993133545	280
31.2299995422363	240
31.2399997711182	260
31.25	233.33332824707
31.2600002288818	260
31.2700004577637	293.333343505859
31.2800006866455	346.666656494141
31.2900009155273	326.666656494141
31.2999992370605	266.666656494141
31.3099994659424	326.666656494141
31.3199996948242	253.33332824707
31.3299999237061	313.333343505859
31.3400001525879	306.666656494141
31.3500003814697	320
31.3600006103516	320
31.3700008392334	286.666656494141
31.3799991607666	273.333343505859
31.3899993896484	326.666656494141
31.3999996185303	306.666656494141
31.4099998474121	400
31.4200000762939	326.666656494141
31.4300003051758	286.666656494141
31.4400005340576	313.333343505859
31.4500007629395	366.666656494141
31.4599990844727	260
31.4699993133545	280
31.4799995422363	360
31.4899997711182	313.333343505859
31.5	273.333343505859
31.5100002288818	373.333343505859
31.5200004577637	293.333343505859
31.5300006866455	280
31.5400009155273	333.333343505859
31.5499992370605	286.666656494141
31.5599994659424	273.333343505859
31.5699996948242	280
31.5799999237061	246.66667175293
31.5900001525879	280
31.6000003814697	333.333343505859
31.6100006103516	226.66667175293
31.6200008392334	406.666656494141
31.6299991607666	366.666656494141
31.6399993896484	340
31.6499996185303	333.333343505859
31.6599998474121	286.666656494141
31.6700000762939	326.666656494141
31.6800003051758	293.333343505859
31.6900005340576	293.333343505859
31.7000007629395	293.333343505859
31.7099990844727	306.666656494141
31.7199993133545	313.333343505859
31.7299995422363	300
31.7399997711182	406.666656494141
31.75	333.333343505859
31.7600002288818	340
31.7700004577637	293.333343505859
31.7800006866455	313.333343505859
31.7900009155273	300
31.7999992370605	286.666656494141
31.8099994659424	246.66667175293
31.8199996948242	293.333343505859
31.8299999237061	293.333343505859
31.8400001525879	326.666656494141
31.8500003814697	286.666656494141
31.8600006103516	340
31.8700008392334	313.333343505859
31.8799991607666	373.333343505859
31.8899993896484	300
31.8999996185303	313.333343505859
31.9099998474121	326.666656494141
31.9200000762939	246.66667175293
31.9300003051758	320
31.9400005340576	340
31.9500007629395	386.666656494141
31.9599990844727	240
31.9699993133545	340
31.9799995422363	240
31.9899997711182	293.333343505859
32	326.666656494141
32.0099983215332	246.66667175293
32.0200004577637	353.333343505859
32.0299987792969	320
32.0400009155273	326.666656494141
32.0499992370605	346.666656494141
32.060001373291	326.666656494141
32.0699996948242	273.333343505859
32.0800018310547	293.333343505859
32.0900001525879	320
32.0999984741211	286.666656494141
32.1100006103516	306.666656494141
32.1199989318848	306.666656494141
32.1300010681152	333.333343505859
32.1399993896484	320
32.1500015258789	246.66667175293
32.1599998474121	320
32.1699981689453	293.333343505859
32.1800003051758	306.666656494141
32.189998626709	306.666656494141
32.2000007629395	280
32.2099990844727	360
32.2200012207031	280
32.2299995422363	306.666656494141
32.2400016784668	340
32.25	226.66667175293
32.2599983215332	286.666656494141
32.2700004577637	326.666656494141
32.2799987792969	286.666656494141
32.2900009155273	320
32.2999992370605	293.333343505859
32.310001373291	326.666656494141
32.3199996948242	266.666656494141
32.3300018310547	280
32.3400001525879	246.66667175293
32.3499984741211	240
32.3600006103516	266.666656494141
32.3699989318848	360
32.3800010681152	320
32.3899993896484	320
32.4000015258789	273.333343505859
32.4099998474121	413.333343505859
32.4199981689453	400
32.4300003051758	320
32.439998626709	253.33332824707
32.4500007629395	253.33332824707
32.4599990844727	306.666656494141
32.4700012207031	280
32.4799995422363	320
32.4900016784668	260
32.5	333.333343505859
32.5099983215332	366.666656494141
32.5200004577637	306.666656494141
32.5299987792969	273.333343505859
32.5400009155273	293.333343505859
32.5499992370605	333.333343505859
32.560001373291	353.333343505859
32.5699996948242	266.666656494141
32.5800018310547	300
32.5900001525879	300
32.5999984741211	240
32.6100006103516	293.333343505859
32.6199989318848	313.333343505859
32.6300010681152	273.333343505859
32.6399993896484	280
32.6500015258789	240
32.6599998474121	253.33332824707
32.6699981689453	406.666656494141
32.6800003051758	333.333343505859
32.689998626709	266.666656494141
32.7000007629395	306.666656494141
32.7099990844727	340
32.7200012207031	300
32.7299995422363	246.66667175293
32.7400016784668	280
32.75	306.666656494141
32.7599983215332	326.666656494141
32.7700004577637	360
32.7799987792969	320
32.7900009155273	280
32.7999992370605	293.333343505859
32.810001373291	253.33332824707
32.8199996948242	206.66667175293
32.8300018310547	293.333343505859
32.8400001525879	300
32.8499984741211	240
32.8600006103516	333.333343505859
32.8699989318848	260
32.8800010681152	286.666656494141
32.8899993896484	326.666656494141
32.9000015258789	286.666656494141
32.9099998474121	306.666656494141
32.9199981689453	280
32.9300003051758	253.33332824707
32.939998626709	293.333343505859
32.9500007629395	286.666656494141
32.9599990844727	266.666656494141
32.9700012207031	253.33332824707
32.9799995422363	326.666656494141
32.9900016784668	260
33	326.666656494141
33.0099983215332	280
33.0200004577637	253.33332824707
33.0299987792969	320
33.0400009155273	320
33.0499992370605	206.66667175293
33.060001373291	313.333343505859
33.0699996948242	386.666656494141
33.0800018310547	313.333343505859
33.0900001525879	240
33.0999984741211	293.333343505859
33.1100006103516	280
33.1199989318848	273.333343505859
33.1300010681152	286.666656494141
33.1399993896484	280
33.1500015258789	213.33332824707
33.1599998474121	346.666656494141
33.1699981689453	346.666656494141
33.1800003051758	313.333343505859
33.189998626709	353.333343505859
33.2000007629395	360
33.2099990844727	300
33.2200012207031	293.333343505859
33.2299995422363	320
33.2400016784668	333.333343505859
33.25	313.333343505859
33.2599983215332	300
33.2700004577637	380
33.2799987792969	373.333343505859
33.2900009155273	340
33.2999992370605	326.666656494141
33.310001373291	360
33.3199996948242	300
33.3300018310547	246.66667175293
33.3400001525879	273.333343505859
33.3499984741211	320
33.3600006103516	266.666656494141
33.3699989318848	286.666656494141
33.3800010681152	266.666656494141
33.3899993896484	306.666656494141
33.4000015258789	333.333343505859
33.4099998474121	306.666656494141
33.4199981689453	306.666656494141
33.4300003051758	306.666656494141
33.439998626709	286.666656494141
33.4500007629395	326.666656494141
33.4599990844727	266.666656494141
33.4700012207031	293.333343505859
33.4799995422363	253.33332824707
33.4900016784668	213.33332824707
33.5	300
33.5099983215332	346.666656494141
33.5200004577637	293.333343505859
33.5299987792969	333.333343505859
33.5400009155273	300
33.5499992370605	306.666656494141
33.560001373291	266.666656494141
33.5699996948242	353.333343505859
33.5800018310547	353.333343505859
33.5900001525879	306.666656494141
33.5999984741211	273.333343505859
33.6100006103516	293.333343505859
33.6199989318848	300
33.6300010681152	180
33.6399993896484	320
33.6500015258789	326.666656494141
33.6599998474121	366.666656494141
33.6699981689453	273.333343505859
33.6800003051758	280
33.689998626709	313.333343505859
33.7000007629395	320
33.7099990844727	320
33.7200012207031	293.333343505859
33.7299995422363	286.666656494141
33.7400016784668	306.666656494141
33.75	333.333343505859
33.7599983215332	293.333343505859
33.7700004577637	300
33.7799987792969	340
33.7900009155273	233.33332824707
33.7999992370605	253.33332824707
33.810001373291	306.666656494141
33.8199996948242	340
33.8300018310547	346.666656494141
33.8400001525879	300
33.8499984741211	353.333343505859
33.8600006103516	373.333343505859
33.8699989318848	293.333343505859
33.8800010681152	220
33.8899993896484	360
33.9000015258789	240
33.9099998474121	273.333343505859
33.9199981689453	326.666656494141
33.9300003051758	293.333343505859
33.939998626709	333.333343505859
33.9500007629395	306.666656494141
33.9599990844727	333.333343505859
33.9700012207031	306.666656494141
33.9799995422363	306.666656494141
33.9900016784668	320
34	373.333343505859
34.0099983215332	413.333343505859
34.0200004577637	300
34.0299987792969	253.33332824707
34.0400009155273	260
34.0499992370605	353.333343505859
34.060001373291	286.666656494141
34.0699996948242	320
34.0800018310547	313.333343505859
34.0900001525879	286.666656494141
34.0999984741211	273.333343505859
34.1100006103516	233.33332824707
34.1199989318848	253.33332824707
34.1300010681152	326.666656494141
34.1399993896484	326.666656494141
34.1500015258789	320
34.1599998474121	293.333343505859
34.1699981689453	260
34.1800003051758	313.333343505859
34.189998626709	366.666656494141
34.2000007629395	306.666656494141
34.2099990844727	320
34.2200012207031	233.33332824707
34.2299995422363	306.666656494141
34.2400016784668	400
34.25	233.33332824707
34.2599983215332	233.33332824707
34.2700004577637	293.333343505859
34.2799987792969	260
34.2900009155273	260
34.2999992370605	293.333343505859
34.310001373291	326.666656494141
34.3199996948242	266.666656494141
34.3300018310547	293.333343505859
34.3400001525879	286.666656494141
34.3499984741211	366.666656494141
34.3600006103516	313.333343505859
34.3699989318848	353.333343505859
34.3800010681152	286.666656494141
34.3899993896484	320
34.4000015258789	293.333343505859
34.4099998474121	306.666656494141
34.4199981689453	253.33332824707
34.4300003051758	260
34.439998626709	293.333343505859
34.4500007629395	253.33332824707
34.4599990844727	313.333343505859
34.4700012207031	320
34.4799995422363	273.333343505859
34.4900016784668	266.666656494141
34.5	346.666656494141
34.5099983215332	386.666656494141
34.5200004577637	286.666656494141
34.5299987792969	386.666656494141
34.5400009155273	340
34.5499992370605	393.333343505859
34.560001373291	360
34.5699996948242	333.333343505859
34.5800018310547	326.666656494141
34.5900001525879	280
34.5999984741211	306.666656494141
34.6100006103516	346.666656494141
34.6199989318848	293.333343505859
34.6300010681152	300
34.6399993896484	293.333343505859
34.6500015258789	280
34.6599998474121	306.666656494141
34.6699981689453	300
34.6800003051758	340
34.689998626709	280
34.7000007629395	226.66667175293
34.7099990844727	293.333343505859
34.7200012207031	313.333343505859
34.7299995422363	306.666656494141
34.7400016784668	300
34.75	353.333343505859
34.7599983215332	406.666656494141
34.7700004577637	346.666656494141
34.7799987792969	313.333343505859
34.7900009155273	340
34.7999992370605	306.666656494141
34.810001373291	300
34.8199996948242	306.666656494141
34.8300018310547	446.666656494141
34.8400001525879	333.333343505859
34.8499984741211	420
34.8600006103516	286.666656494141
34.8699989318848	400
34.8800010681152	300
34.8899993896484	393.333343505859
34.9000015258789	340
34.9099998474121	493.333343505859
34.9199981689453	440
34.9300003051758	333.333343505859
34.939998626709	420
34.9500007629395	500
34.9599990844727	473.333343505859
34.9700012207031	460
34.9799995422363	500
34.9900016784668	493.333343505859
35	586.666687011719
35.0099983215332	566.666687011719
35.0200004577637	580
35.0299987792969	593.333312988281
35.0400009155273	566.666687011719
35.0499992370605	593.333312988281
35.060001373291	600
35.0699996948242	606.666687011719
35.0800018310547	726.666687011719
35.0900001525879	673.333312988281
35.0999984741211	593.333312988281
35.1100006103516	520
35.1199989318848	613.333312988281
35.1300010681152	606.666687011719
35.1399993896484	633.333312988281
35.1500015258789	646.666687011719
35.1599998474121	466.666656494141
35.1699981689453	560
35.1800003051758	493.333343505859
35.189998626709	506.666656494141
35.2000007629395	406.666656494141
35.2099990844727	500
35.2200012207031	546.666687011719
35.2299995422363	473.333343505859
35.2400016784668	446.666656494141
35.25	460
35.2599983215332	393.333343505859
35.2700004577637	413.333343505859
35.2799987792969	393.333343505859
35.2900009155273	460
35.2999992370605	380
35.310001373291	486.666656494141
35.3199996948242	393.333343505859
35.3300018310547	446.666656494141
35.3400001525879	366.666656494141
35.3499984741211	380
35.3600006103516	346.666656494141
35.3699989318848	326.666656494141
35.3800010681152	393.333343505859
35.3899993896484	393.333343505859
35.4000015258789	353.333343505859
35.4099998474121	393.333343505859
35.4199981689453	413.333343505859
35.4300003051758	366.666656494141
35.439998626709	393.333343505859
35.4500007629395	400
35.4599990844727	453.333343505859
35.4700012207031	446.666656494141
35.4799995422363	400
35.4900016784668	393.333343505859
35.5	420
35.5099983215332	400
35.5200004577637	346.666656494141
35.5299987792969	446.666656494141
35.5400009155273	393.333343505859
35.5499992370605	420
35.560001373291	340
35.5699996948242	406.666656494141
35.5800018310547	466.666656494141
35.5900001525879	486.666656494141
35.5999984741211	440
35.6100006103516	346.666656494141
35.6199989318848	386.666656494141
35.6300010681152	460
35.6399993896484	406.666656494141
35.6500015258789	406.666656494141
35.6599998474121	406.666656494141
35.6699981689453	460
35.6800003051758	486.666656494141
35.689998626709	380
35.7000007629395	513.333312988281
35.7099990844727	393.333343505859
35.7200012207031	493.333343505859
35.7299995422363	480
35.7400016784668	413.333343505859
35.75	393.333343505859
35.7599983215332	386.666656494141
35.7700004577637	446.666656494141
35.7799987792969	500
35.7900009155273	460
35.7999992370605	433.333343505859
35.810001373291	500
35.8199996948242	460
35.8300018310547	506.666656494141
35.8400001525879	453.333343505859
35.8499984741211	453.333343505859
35.8600006103516	473.333343505859
35.8699989318848	420
35.8800010681152	446.666656494141
35.8899993896484	513.333312988281
35.9000015258789	540
35.9099998474121	453.333343505859
35.9199981689453	480
35.9300003051758	366.666656494141
35.939998626709	493.333343505859
35.9500007629395	366.666656494141
35.9599990844727	513.333312988281
35.9700012207031	526.666687011719
35.9799995422363	446.666656494141
35.9900016784668	486.666656494141
36	500
36.0099983215332	573.333312988281
36.0200004577637	500
36.0299987792969	546.666687011719
36.0400009155273	506.666656494141
36.0499992370605	493.333343505859
36.060001373291	486.666656494141
36.0699996948242	560
36.0800018310547	500
36.0900001525879	440
36.0999984741211	413.333343505859
36.1100006103516	466.666656494141
36.1199989318848	493.333343505859
36.1300010681152	446.666656494141
36.1399993896484	406.666656494141
36.1500015258789	480
36.1599998474121	466.666656494141
36.1699981689453	473.333343505859
36.1800003051758	366.666656494141
36.189998626709	453.333343505859
36.2000007629395	413.333343505859
36.2099990844727	380
36.2200012207031	400
36.2299995422363	466.666656494141
36.2400016784668	413.333343505859
36.25	420
36.2599983215332	386.666656494141
36.2700004577637	446.666656494141
36.2799987792969	526.666687011719
36.2900009155273	360
36.2999992370605	413.333343505859
36.310001373291	466.666656494141
36.3199996948242	386.666656494141
36.3300018310547	333.333343505859
36.3400001525879	360
36.3499984741211	366.666656494141
36.3600006103516	340
36.3699989318848	320
36.3800010681152	406.666656494141
36.3899993896484	366.666656494141
36.4000015258789	346.666656494141
36.4099998474121	293.333343505859
36.4199981689453	366.666656494141
36.4300003051758	420
36.439998626709	366.666656494141
36.4500007629395	366.666656494141
36.4599990844727	433.333343505859
36.4700012207031	340
36.4799995422363	286.666656494141
36.4900016784668	386.666656494141
36.5	393.333343505859
36.5099983215332	360
36.5200004577637	446.666656494141
36.5299987792969	393.333343505859
36.5400009155273	320
36.5499992370605	400
36.560001373291	353.333343505859
36.5699996948242	413.333343505859
36.5800018310547	346.666656494141
36.5900001525879	320
36.5999984741211	366.666656494141
36.6100006103516	313.333343505859
36.6199989318848	333.333343505859
36.6300010681152	240
36.6399993896484	326.666656494141
36.6500015258789	293.333343505859
36.6599998474121	300
36.6699981689453	313.333343505859
36.6800003051758	300
36.689998626709	326.666656494141
36.7000007629395	320
36.7099990844727	353.333343505859
36.7200012207031	293.333343505859
36.7299995422363	333.333343505859
36.7400016784668	260
36.75	293.333343505859
36.7599983215332	240
36.7700004577637	313.333343505859
36.7799987792969	353.333343505859
36.7900009155273	346.666656494141
36.7999992370605	286.666656494141
36.810001373291	326.666656494141
36.8199996948242	366.666656494141
36.8300018310547	246.66667175293
36.8400001525879	313.333343505859
36.8499984741211	320
36.8600006103516	320
36.8699989318848	266.666656494141
36.8800010681152	280
36.8899993896484	220
36.9000015258789	333.333343505859
36.9099998474121	286.666656494141
36.9199981689453	353.333343505859
36.9300003051758	320
36.939998626709	300
36.9500007629395	346.666656494141
36.9599990844727	286.666656494141
36.9700012207031	313.333343505859
36.9799995422363	273.333343505859
36.9900016784668	293.333343505859
37	266.666656494141
37.0099983215332	280
37.0200004577637	300
37.0299987792969	206.66667175293
37.0400009155273	266.666656494141
37.0499992370605	273.333343505859
37.060001373291	326.666656494141
37.0699996948242	293.333343505859
37.0800018310547	206.66667175293
37.0900001525879	226.66667175293
37.0999984741211	266.666656494141
37.1100006103516	233.33332824707
37.1199989318848	340
37.1300010681152	293.333343505859
37.1399993896484	253.33332824707
37.1500015258789	320
37.1599998474121	280
37.1699981689453	306.666656494141
37.1800003051758	340
37.189998626709	326.666656494141
37.2000007629395	293.333343505859
37.2099990844727	280
37.2200012207031	240
37.2299995422363	273.333343505859
37.2400016784668	293.333343505859
37.25	300
37.2599983215332	193.33332824707
37.2700004577637	273.333343505859
37.2799987792969	260
37.2900009155273	260
37.2999992370605	206.66667175293
37.310001373291	266.666656494141
37.3199996948242	333.333343505859
37.3300018310547	226.66667175293
37.3400001525879	326.666656494141
37.3499984741211	300
37.3600006103516	293.333343505859
37.3699989318848	273.333343505859
37.3800010681152	166.66667175293
37.3899993896484	260
37.4000015258789	246.66667175293
37.4099998474121	253.33332824707
37.4199981689453	266.666656494141
37.4300003051758	226.66667175293
37.439998626709	220
37.4500007629395	260
37.4599990844727	220
37.4700012207031	220
37.4799995422363	246.66667175293
37.4900016784668	213.33332824707
37.5	153.33332824707
37.5099983215332	213.33332824707
37.5200004577637	233.33332824707
37.5299987792969	240
37.5400009155273	200
37.5499992370605	193.33332824707
37.560001373291	286.666656494141
37.5699996948242	266.666656494141
37.5800018310547	233.33332824707
37.5900001525879	213.33332824707
37.5999984741211	206.66667175293
37.6100006103516	213.33332824707
37.6199989318848	240
37.6300010681152	193.33332824707
37.6399993896484	266.666656494141
37.6500015258789	306.666656494141
37.6599998474121	280
37.6699981689453	193.33332824707
37.6800003051758	240
37.689998626709	246.66667175293
37.7000007629395	233.33332824707
37.7099990844727	193.33332824707
37.7200012207031	213.33332824707
37.7299995422363	213.33332824707
37.7400016784668	293.333343505859
37.75	193.33332824707
37.7599983215332	240
37.7700004577637	213.33332824707
37.7799987792969	220
37.7900009155273	273.333343505859
37.7999992370605	313.333343505859
37.810001373291	253.33332824707
37.8199996948242	280
37.8300018310547	320
37.8400001525879	240
37.8499984741211	260
37.8600006103516	193.33332824707
37.8699989318848	280
37.8800010681152	240
37.8899993896484	240
37.9000015258789	220
37.9099998474121	260
37.9199981689453	273.333343505859
37.9300003051758	286.666656494141
37.939998626709	266.666656494141
37.9500007629395	226.66667175293
37.9599990844727	260
37.9700012207031	306.666656494141
37.9799995422363	140
37.9900016784668	286.666656494141
38	253.33332824707
38.0099983215332	273.333343505859
38.0200004577637	280
38.0299987792969	193.33332824707
38.0400009155273	226.66667175293
38.0499992370605	273.333343505859
38.060001373291	280
38.0699996948242	260
38.0800018310547	193.33332824707
38.0900001525879	213.33332824707
38.0999984741211	246.66667175293
38.1100006103516	246.66667175293
38.1199989318848	320
38.1300010681152	246.66667175293
38.1399993896484	333.333343505859
38.1500015258789	266.666656494141
38.1599998474121	266.666656494141
38.1699981689453	300
38.1800003051758	293.333343505859
38.189998626709	320
38.2000007629395	293.333343505859
38.2099990844727	260
38.2200012207031	280
38.2299995422363	326.666656494141
38.2400016784668	353.333343505859
38.25	306.666656494141
38.2599983215332	386.666656494141
38.2700004577637	386.666656494141
38.2799987792969	433.333343505859
38.2900009155273	453.333343505859
38.2999992370605	433.333343505859
38.310001373291	466.666656494141
38.3199996948242	486.666656494141
38.3300018310547	593.333312988281
38.3400001525879	673.333312988281
38.3499984741211	780
38.3600006103516	880
38.3699989318848	1006.66668701172
38.3800010681152	966.666687011719
38.3899993896484	866.666687011719
38.4000015258789	993.333312988281
38.4099998474121	880
38.4199981689453	980
38.4300003051758	666.666687011719
38.439998626709	746.666687011719
38.4500007629395	746.666687011719
38.4599990844727	646.666687011719
38.4700012207031	793.333312988281
38.4799995422363	706.666687011719
38.4900016784668	720
38.5	640
38.5099983215332	613.333312988281
38.5200004577637	633.333312988281
38.5299987792969	506.666656494141
38.5400009155273	520
38.5499992370605	386.666656494141
38.560001373291	380
38.5699996948242	360
38.5800018310547	346.666656494141
38.5900001525879	346.666656494141
38.5999984741211	293.333343505859
38.6100006103516	326.666656494141
38.6199989318848	280
