Ti.IrO2 (100%)/1	
θ/2θ, °	Intensity, cps
22.8700008392334	420
22.8799991607666	366.666656494141
22.8899993896484	373.333343505859
22.8999996185303	380
22.9099998474121	380
22.9200000762939	380
22.9300003051758	360
22.9400005340576	280
22.9500007629395	360
22.9599990844727	360
22.9699993133545	406.666656494141
22.9799995422363	366.666656494141
22.9899997711182	360
23	380
23.0100002288818	353.333343505859
23.0200004577637	500
23.0300006866455	300
23.0400009155273	413.333343505859
23.0499992370605	413.333343505859
23.0599994659424	373.333343505859
23.0699996948242	406.666656494141
23.0799999237061	380
23.0900001525879	320
23.1000003814697	386.666656494141
23.1100006103516	380
23.1200008392334	333.333343505859
23.1299991607666	366.666656494141
23.1399993896484	360
23.1499996185303	306.666656494141
23.1599998474121	360
23.1700000762939	346.666656494141
23.1800003051758	360
23.1900005340576	440
23.2000007629395	333.333343505859
23.2099990844727	460
23.2199993133545	460
23.2299995422363	400
23.2399997711182	326.666656494141
23.25	500
23.2600002288818	313.333343505859
23.2700004577637	313.333343505859
23.2800006866455	406.666656494141
23.2900009155273	386.666656494141
23.2999992370605	346.666656494141
23.3099994659424	413.333343505859
23.3199996948242	380
23.3299999237061	386.666656494141
23.3400001525879	400
23.3500003814697	313.333343505859
23.3600006103516	360
23.3700008392334	380
23.3799991607666	400
23.3899993896484	406.666656494141
23.3999996185303	406.666656494141
23.4099998474121	453.333343505859
23.4200000762939	373.333343505859
23.4300003051758	386.666656494141
23.4400005340576	406.666656494141
23.4500007629395	366.666656494141
23.4599990844727	366.666656494141
23.4699993133545	360
23.4799995422363	473.333343505859
23.4899997711182	420
23.5	340
23.5100002288818	360
23.5200004577637	346.666656494141
23.5300006866455	340
23.5400009155273	300
23.5499992370605	360
23.5599994659424	380
23.5699996948242	413.333343505859
23.5799999237061	446.666656494141
23.5900001525879	466.666656494141
23.6000003814697	386.666656494141
23.6100006103516	346.666656494141
23.6200008392334	393.333343505859
23.6299991607666	333.333343505859
23.6399993896484	373.333343505859
23.6499996185303	400
23.6599998474121	353.333343505859
23.6700000762939	446.666656494141
23.6800003051758	386.666656494141
23.6900005340576	366.666656494141
23.7000007629395	406.666656494141
23.7099990844727	386.666656494141
23.7199993133545	320
23.7299995422363	400
23.7399997711182	373.333343505859
23.75	386.666656494141
23.7600002288818	380
23.7700004577637	473.333343505859
23.7800006866455	353.333343505859
23.7900009155273	420
23.7999992370605	373.333343505859
23.8099994659424	486.666656494141
23.8199996948242	453.333343505859
23.8299999237061	453.333343505859
23.8400001525879	460
23.8500003814697	453.333343505859
23.8600006103516	326.666656494141
23.8700008392334	373.333343505859
23.8799991607666	420
23.8899993896484	413.333343505859
23.8999996185303	420
23.9099998474121	460
23.9200000762939	440
23.9300003051758	413.333343505859
23.9400005340576	406.666656494141
23.9500007629395	413.333343505859
23.9599990844727	446.666656494141
23.9699993133545	386.666656494141
23.9799995422363	326.666656494141
23.9899997711182	440
24	340
24.0100002288818	406.666656494141
24.0200004577637	373.333343505859
24.0300006866455	386.666656494141
24.0400009155273	440
24.0499992370605	446.666656494141
24.0599994659424	453.333343505859
24.0699996948242	420
24.0799999237061	433.333343505859
24.0900001525879	513.333312988281
24.1000003814697	440
24.1100006103516	393.333343505859
24.1200008392334	433.333343505859
24.1299991607666	380
24.1399993896484	466.666656494141
24.1499996185303	433.333343505859
24.1599998474121	446.666656494141
24.1700000762939	400
24.1800003051758	473.333343505859
24.1900005340576	446.666656494141
24.2000007629395	453.333343505859
24.2099990844727	433.333343505859
24.2199993133545	420
24.2299995422363	513.333312988281
24.2399997711182	560
24.25	493.333343505859
24.2600002288818	440
24.2700004577637	406.666656494141
24.2800006866455	480
24.2900009155273	353.333343505859
24.2999992370605	546.666687011719
24.3099994659424	373.333343505859
24.3199996948242	473.333343505859
24.3299999237061	493.333343505859
24.3400001525879	500
24.3500003814697	406.666656494141
24.3600006103516	526.666687011719
24.3700008392334	420
24.3799991607666	526.666687011719
24.3899993896484	526.666687011719
24.3999996185303	533.333312988281
24.4099998474121	480
24.4200000762939	446.666656494141
24.4300003051758	393.333343505859
24.4400005340576	493.333343505859
24.4500007629395	413.333343505859
24.4599990844727	640
24.4699993133545	460
24.4799995422363	460
24.4899997711182	406.666656494141
24.5	520
24.5100002288818	586.666687011719
24.5200004577637	493.333343505859
24.5300006866455	453.333343505859
24.5400009155273	420
24.5499992370605	466.666656494141
24.5599994659424	420
24.5699996948242	506.666656494141
24.5799999237061	520
24.5900001525879	540
24.6000003814697	546.666687011719
24.6100006103516	446.666656494141
24.6200008392334	380
24.6299991607666	493.333343505859
24.6399993896484	440
24.6499996185303	446.666656494141
24.6599998474121	466.666656494141
24.6700000762939	400
24.6800003051758	466.666656494141
24.6900005340576	580
24.7000007629395	520
24.7099990844727	560
24.7199993133545	440
24.7299995422363	500
24.7399997711182	493.333343505859
24.75	486.666656494141
24.7600002288818	566.666687011719
24.7700004577637	440
24.7800006866455	453.333343505859
24.7900009155273	520
24.7999992370605	473.333343505859
24.8099994659424	413.333343505859
24.8199996948242	506.666656494141
24.8299999237061	480
24.8400001525879	466.666656494141
24.8500003814697	486.666656494141
24.8600006103516	453.333343505859
24.8700008392334	553.333312988281
24.8799991607666	533.333312988281
24.8899993896484	480
24.8999996185303	453.333343505859
24.9099998474121	480
24.9200000762939	520
24.9300003051758	453.333343505859
24.9400005340576	420
24.9500007629395	373.333343505859
24.9599990844727	580
24.9699993133545	500
24.9799995422363	526.666687011719
24.9899997711182	606.666687011719
25	500
25.0100002288818	613.333312988281
25.0200004577637	580
25.0300006866455	386.666656494141
25.0400009155273	480
25.0499992370605	420
25.0599994659424	513.333312988281
25.0699996948242	486.666656494141
25.0799999237061	486.666656494141
25.0900001525879	560
25.1000003814697	520
25.1100006103516	540
25.1200008392334	520
25.1299991607666	606.666687011719
25.1399993896484	460
25.1499996185303	546.666687011719
25.1599998474121	466.666656494141
25.1700000762939	473.333343505859
25.1800003051758	446.666656494141
25.1900005340576	520
25.2000007629395	513.333312988281
25.2099990844727	560
25.2199993133545	400
25.2299995422363	533.333312988281
25.2399997711182	506.666656494141
25.25	546.666687011719
25.2600002288818	533.333312988281
25.2700004577637	460
25.2800006866455	560
25.2900009155273	566.666687011719
25.2999992370605	580
25.3099994659424	580
25.3199996948242	460
25.3299999237061	660
25.3400001525879	526.666687011719
25.3500003814697	573.333312988281
25.3600006103516	620
25.3700008392334	560
25.3799991607666	553.333312988281
25.3899993896484	573.333312988281
25.3999996185303	566.666687011719
25.4099998474121	660
25.4200000762939	666.666687011719
25.4300003051758	526.666687011719
25.4400005340576	640
25.4500007629395	500
25.4599990844727	526.666687011719
25.4699993133545	473.333343505859
25.4799995422363	493.333343505859
25.4899997711182	533.333312988281
25.5	613.333312988281
25.5100002288818	620
25.5200004577637	553.333312988281
25.5300006866455	473.333343505859
25.5400009155273	633.333312988281
25.5499992370605	546.666687011719
25.5599994659424	513.333312988281
25.5699996948242	566.666687011719
25.5799999237061	526.666687011719
25.5900001525879	593.333312988281
25.6000003814697	560
25.6100006103516	546.666687011719
25.6200008392334	533.333312988281
25.6299991607666	573.333312988281
25.6399993896484	500
25.6499996185303	533.333312988281
25.6599998474121	593.333312988281
25.6700000762939	526.666687011719
25.6800003051758	546.666687011719
25.6900005340576	613.333312988281
25.7000007629395	586.666687011719
25.7099990844727	560
25.7199993133545	600
25.7299995422363	726.666687011719
25.7399997711182	653.333312988281
25.75	640
25.7600002288818	660
25.7700004577637	600
25.7800006866455	620
25.7900009155273	600
25.7999992370605	633.333312988281
25.8099994659424	546.666687011719
25.8199996948242	600
25.8299999237061	606.666687011719
25.8400001525879	553.333312988281
25.8500003814697	546.666687011719
25.8600006103516	546.666687011719
25.8700008392334	573.333312988281
25.8799991607666	586.666687011719
25.8899993896484	693.333312988281
25.8999996185303	613.333312988281
25.9099998474121	653.333312988281
25.9200000762939	633.333312988281
25.9300003051758	680
25.9400005340576	560
25.9500007629395	666.666687011719
25.9599990844727	666.666687011719
25.9699993133545	680
25.9799995422363	673.333312988281
25.9899997711182	640
26	653.333312988281
26.0100002288818	613.333312988281
26.0200004577637	740
26.0300006866455	593.333312988281
26.0400009155273	633.333312988281
26.0499992370605	593.333312988281
26.0599994659424	746.666687011719
26.0699996948242	713.333312988281
26.0799999237061	693.333312988281
26.0900001525879	766.666687011719
26.1000003814697	726.666687011719
26.1100006103516	606.666687011719
26.1200008392334	600
26.1299991607666	613.333312988281
26.1399993896484	720
26.1499996185303	706.666687011719
26.1599998474121	720
26.1700000762939	713.333312988281
26.1800003051758	700
26.1900005340576	600
26.2000007629395	760
26.2099990844727	660
26.2199993133545	833.333312988281
26.2299995422363	760
26.2399997711182	733.333312988281
26.25	686.666687011719
26.2600002288818	753.333312988281
26.2700004577637	700
26.2800006866455	620
26.2900009155273	680
26.2999992370605	793.333312988281
26.3099994659424	726.666687011719
26.3199996948242	733.333312988281
26.3299999237061	620
26.3400001525879	726.666687011719
26.3500003814697	820
26.3600006103516	700
26.3700008392334	726.666687011719
26.3799991607666	826.666687011719
26.3899993896484	633.333312988281
26.3999996185303	713.333312988281
26.4099998474121	613.333312988281
26.4200000762939	693.333312988281
26.4300003051758	640
26.4400005340576	760
26.4500007629395	840
26.4599990844727	733.333312988281
26.4699993133545	853.333312988281
26.4799995422363	733.333312988281
26.4899997711182	666.666687011719
26.5	753.333312988281
26.5100002288818	826.666687011719
26.5200004577637	706.666687011719
26.5300006866455	640
26.5400009155273	720
26.5499992370605	740
26.5599994659424	713.333312988281
26.5699996948242	760
26.5799999237061	660
26.5900001525879	873.333312988281
26.6000003814697	773.333312988281
26.6100006103516	780
26.6200008392334	740
26.6299991607666	953.333312988281
26.6399993896484	760
26.6499996185303	846.666687011719
26.6599998474121	720
26.6700000762939	786.666687011719
26.6800003051758	733.333312988281
26.6900005340576	833.333312988281
26.7000007629395	740
26.7099990844727	606.666687011719
26.7199993133545	786.666687011719
26.7299995422363	653.333312988281
26.7399997711182	773.333312988281
26.75	880
26.7600002288818	693.333312988281
26.7700004577637	866.666687011719
26.7800006866455	900
26.7900009155273	740
26.7999992370605	766.666687011719
26.8099994659424	780
26.8199996948242	806.666687011719
26.8299999237061	920
26.8400001525879	826.666687011719
26.8500003814697	820
26.8600006103516	853.333312988281
26.8700008392334	906.666687011719
26.8799991607666	933.333312988281
26.8899993896484	866.666687011719
26.8999996185303	906.666687011719
26.9099998474121	853.333312988281
26.9200000762939	940
26.9300003051758	913.333312988281
26.9400005340576	820
26.9500007629395	766.666687011719
26.9599990844727	1033.33337402344
26.9699993133545	966.666687011719
26.9799995422363	1000
26.9899997711182	946.666687011719
27	873.333312988281
27.0100002288818	926.666687011719
27.0200004577637	953.333312988281
27.0300006866455	953.333312988281
27.0400009155273	920
27.0499992370605	806.666687011719
27.0599994659424	840
27.0699996948242	900
27.0799999237061	933.333312988281
27.0900001525879	1033.33337402344
27.1000003814697	986.666687011719
27.1100006103516	920
27.1200008392334	840
27.1299991607666	940
27.1399993896484	1013.33331298828
27.1499996185303	1060
27.1599998474121	893.333312988281
27.1700000762939	826.666687011719
27.1800003051758	826.666687011719
27.1900005340576	926.666687011719
27.2000007629395	806.666687011719
27.2099990844727	933.333312988281
27.2199993133545	986.666687011719
27.2299995422363	893.333312988281
27.2399997711182	800
27.25	926.666687011719
27.2600002288818	846.666687011719
27.2700004577637	953.333312988281
27.2800006866455	813.333312988281
27.2900009155273	873.333312988281
27.2999992370605	900
27.3099994659424	840
27.3199996948242	880
27.3299999237061	1053.33337402344
27.3400001525879	1013.33331298828
27.3500003814697	940
27.3600006103516	926.666687011719
27.3700008392334	873.333312988281
27.3799991607666	960
27.3899993896484	993.333312988281
27.3999996185303	1060
27.4099998474121	1120
27.4200000762939	1020
27.4300003051758	986.666687011719
27.4400005340576	946.666687011719
27.4500007629395	926.666687011719
27.4599990844727	980
27.4699993133545	1066.66662597656
27.4799995422363	926.666687011719
27.4899997711182	1020
27.5	1053.33337402344
27.5100002288818	933.333312988281
27.5200004577637	1126.66662597656
27.5300006866455	1006.66668701172
27.5400009155273	993.333312988281
27.5499992370605	1006.66668701172
27.5599994659424	1160
27.5699996948242	946.666687011719
27.5799999237061	1080
27.5900001525879	1013.33331298828
27.6000003814697	993.333312988281
27.6100006103516	1026.66662597656
27.6200008392334	1033.33337402344
27.6299991607666	1033.33337402344
27.6399993896484	1106.66662597656
27.6499996185303	993.333312988281
27.6599998474121	986.666687011719
27.6700000762939	1060
27.6800003051758	973.333312988281
27.6900005340576	1053.33337402344
27.7000007629395	1066.66662597656
27.7099990844727	1080
27.7199993133545	1033.33337402344
27.7299995422363	1100
27.7399997711182	1020
27.75	946.666687011719
27.7600002288818	1060
27.7700004577637	1100
27.7800006866455	966.666687011719
27.7900009155273	1100
27.7999992370605	1093.33337402344
27.8099994659424	993.333312988281
27.8199996948242	1073.33337402344
27.8299999237061	1086.66662597656
27.8400001525879	1160
27.8500003814697	1086.66662597656
27.8600006103516	1060
27.8700008392334	1033.33337402344
27.8799991607666	953.333312988281
27.8899993896484	1106.66662597656
27.8999996185303	1033.33337402344
27.9099998474121	1026.66662597656
27.9200000762939	993.333312988281
27.9300003051758	1040
27.9400005340576	1053.33337402344
27.9500007629395	1240
27.9599990844727	1120
27.9699993133545	966.666687011719
27.9799995422363	933.333312988281
27.9899997711182	980
28	986.666687011719
28.0100002288818	973.333312988281
28.0200004577637	1000
28.0300006866455	980
28.0400009155273	1086.66662597656
28.0499992370605	1020
28.0599994659424	1013.33331298828
28.0699996948242	973.333312988281
28.0799999237061	1073.33337402344
28.0900001525879	933.333312988281
28.1000003814697	1040
28.1100006103516	1026.66662597656
28.1200008392334	1106.66662597656
28.1299991607666	1093.33337402344
28.1399993896484	1146.66662597656
28.1499996185303	960
28.1599998474121	1060
28.1700000762939	966.666687011719
28.1800003051758	1033.33337402344
28.1900005340576	966.666687011719
28.2000007629395	926.666687011719
28.2099990844727	933.333312988281
28.2199993133545	946.666687011719
28.2299995422363	1040
28.2399997711182	1006.66668701172
28.25	1086.66662597656
28.2600002288818	1206.66662597656
28.2700004577637	1073.33337402344
28.2800006866455	1166.66662597656
28.2900009155273	973.333312988281
28.2999992370605	940
28.3099994659424	946.666687011719
28.3199996948242	1013.33331298828
28.3299999237061	826.666687011719
28.3400001525879	966.666687011719
28.3500003814697	900
28.3600006103516	1126.66662597656
28.3700008392334	1086.66662597656
28.3799991607666	1006.66668701172
28.3899993896484	1000
28.3999996185303	986.666687011719
28.4099998474121	1133.33337402344
28.4200000762939	906.666687011719
28.4300003051758	893.333312988281
28.4400005340576	946.666687011719
28.4500007629395	1053.33337402344
28.4599990844727	980
28.4699993133545	906.666687011719
28.4799995422363	966.666687011719
28.4899997711182	1053.33337402344
28.5	1013.33331298828
28.5100002288818	826.666687011719
28.5200004577637	946.666687011719
28.5300006866455	840
28.5400009155273	926.666687011719
28.5499992370605	880
28.5599994659424	833.333312988281
28.5699996948242	986.666687011719
28.5799999237061	986.666687011719
28.5900001525879	866.666687011719
28.6000003814697	846.666687011719
28.6100006103516	900
28.6200008392334	920
28.6299991607666	1100
28.6399993896484	933.333312988281
28.6499996185303	1040
28.6599998474121	920
28.6700000762939	900
28.6800003051758	913.333312988281
28.6900005340576	873.333312988281
28.7000007629395	906.666687011719
28.7099990844727	840
28.7199993133545	906.666687011719
28.7299995422363	926.666687011719
28.7399997711182	880
28.75	986.666687011719
28.7600002288818	880
28.7700004577637	906.666687011719
28.7800006866455	1013.33331298828
28.7900009155273	940
28.7999992370605	813.333312988281
28.8099994659424	920
28.8199996948242	920
28.8299999237061	920
28.8400001525879	966.666687011719
28.8500003814697	993.333312988281
28.8600006103516	953.333312988281
28.8700008392334	820
28.8799991607666	873.333312988281
28.8899993896484	953.333312988281
28.8999996185303	973.333312988281
28.9099998474121	886.666687011719
28.9200000762939	873.333312988281
28.9300003051758	960
28.9400005340576	820
28.9500007629395	766.666687011719
28.9599990844727	833.333312988281
28.9699993133545	846.666687011719
28.9799995422363	966.666687011719
28.9899997711182	833.333312988281
29	873.333312988281
29.0100002288818	766.666687011719
29.0200004577637	900
29.0300006866455	866.666687011719
29.0400009155273	926.666687011719
29.0499992370605	800
29.0599994659424	706.666687011719
29.0699996948242	720
29.0799999237061	840
29.0900001525879	880
29.1000003814697	1060
29.1100006103516	780
29.1200008392334	840
29.1299991607666	826.666687011719
29.1399993896484	840
29.1499996185303	906.666687011719
29.1599998474121	873.333312988281
29.1700000762939	793.333312988281
29.1800003051758	866.666687011719
29.1900005340576	806.666687011719
29.2000007629395	806.666687011719
29.2099990844727	753.333312988281
29.2199993133545	713.333312988281
29.2299995422363	640
29.2399997711182	753.333312988281
29.25	746.666687011719
29.2600002288818	813.333312988281
29.2700004577637	806.666687011719
29.2800006866455	800
29.2900009155273	700
29.2999992370605	886.666687011719
29.3099994659424	713.333312988281
29.3199996948242	660
29.3299999237061	800
29.3400001525879	733.333312988281
29.3500003814697	793.333312988281
29.3600006103516	866.666687011719
29.3700008392334	700
29.3799991607666	666.666687011719
29.3899993896484	833.333312988281
29.3999996185303	700
29.4099998474121	940
29.4200000762939	693.333312988281
29.4300003051758	806.666687011719
29.4400005340576	726.666687011719
29.4500007629395	780
29.4599990844727	706.666687011719
29.4699993133545	680
29.4799995422363	700
29.4899997711182	753.333312988281
29.5	700
29.5100002288818	653.333312988281
29.5200004577637	766.666687011719
29.5300006866455	866.666687011719
29.5400009155273	673.333312988281
29.5499992370605	673.333312988281
29.5599994659424	720
29.5699996948242	786.666687011719
29.5799999237061	720
29.5900001525879	780
29.6000003814697	706.666687011719
29.6100006103516	693.333312988281
29.6200008392334	680
29.6299991607666	733.333312988281
29.6399993896484	733.333312988281
29.6499996185303	780
29.6599998474121	673.333312988281
29.6700000762939	760
29.6800003051758	800
29.6900005340576	733.333312988281
29.7000007629395	766.666687011719
29.7099990844727	746.666687011719
29.7199993133545	673.333312988281
29.7299995422363	686.666687011719
29.7399997711182	726.666687011719
29.75	666.666687011719
29.7600002288818	733.333312988281
29.7700004577637	673.333312988281
29.7800006866455	693.333312988281
29.7900009155273	700
29.7999992370605	600
29.8099994659424	620
29.8199996948242	626.666687011719
29.8299999237061	713.333312988281
29.8400001525879	666.666687011719
29.8500003814697	746.666687011719
29.8600006103516	640
29.8700008392334	653.333312988281
29.8799991607666	726.666687011719
29.8899993896484	713.333312988281
29.8999996185303	646.666687011719
29.9099998474121	806.666687011719
29.9200000762939	720
29.9300003051758	633.333312988281
29.9400005340576	566.666687011719
29.9500007629395	633.333312988281
29.9599990844727	600
29.9699993133545	633.333312988281
29.9799995422363	706.666687011719
29.9899997711182	560
30	633.333312988281
30.0100002288818	720
30.0200004577637	686.666687011719
30.0300006866455	840
30.0400009155273	660
30.0499992370605	500
30.0599994659424	573.333312988281
30.0699996948242	580
30.0799999237061	706.666687011719
30.0900001525879	633.333312988281
30.1000003814697	613.333312988281
30.1100006103516	720
30.1200008392334	613.333312988281
30.1299991607666	793.333312988281
30.1399993896484	706.666687011719
30.1499996185303	626.666687011719
30.1599998474121	720
30.1700000762939	720
30.1800003051758	613.333312988281
30.1900005340576	713.333312988281
30.2000007629395	633.333312988281
30.2099990844727	720
30.2199993133545	740
30.2299995422363	626.666687011719
30.2399997711182	686.666687011719
30.25	693.333312988281
30.2600002288818	653.333312988281
30.2700004577637	720
30.2800006866455	646.666687011719
30.2900009155273	666.666687011719
30.2999992370605	593.333312988281
30.3099994659424	573.333312988281
30.3199996948242	580
30.3299999237061	573.333312988281
30.3400001525879	606.666687011719
30.3500003814697	613.333312988281
30.3600006103516	686.666687011719
30.3700008392334	640
30.3799991607666	633.333312988281
30.3899993896484	620
30.3999996185303	566.666687011719
30.4099998474121	593.333312988281
30.4200000762939	620
30.4300003051758	580
30.4400005340576	680
30.4500007629395	546.666687011719
30.4599990844727	640
30.4699993133545	600
30.4799995422363	606.666687011719
30.4899997711182	626.666687011719
30.5	573.333312988281
30.5100002288818	526.666687011719
30.5200004577637	646.666687011719
30.5300006866455	546.666687011719
30.5400009155273	533.333312988281
30.5499992370605	553.333312988281
30.5599994659424	760
30.5699996948242	673.333312988281
30.5799999237061	540
30.5900001525879	526.666687011719
30.6000003814697	726.666687011719
30.6100006103516	646.666687011719
30.6200008392334	580
30.6299991607666	586.666687011719
30.6399993896484	526.666687011719
30.6499996185303	480
30.6599998474121	680
30.6700000762939	580
30.6800003051758	593.333312988281
30.6900005340576	626.666687011719
30.7000007629395	586.666687011719
30.7099990844727	593.333312988281
30.7199993133545	506.666656494141
30.7299995422363	546.666687011719
30.7399997711182	640
30.75	613.333312988281
30.7600002288818	606.666687011719
30.7700004577637	606.666687011719
30.7800006866455	586.666687011719
30.7900009155273	693.333312988281
30.7999992370605	600
30.8099994659424	646.666687011719
30.8199996948242	653.333312988281
30.8299999237061	593.333312988281
30.8400001525879	606.666687011719
30.8500003814697	500
30.8600006103516	540
30.8700008392334	593.333312988281
30.8799991607666	626.666687011719
30.8899993896484	600
30.8999996185303	586.666687011719
30.9099998474121	593.333312988281
30.9200000762939	586.666687011719
30.9300003051758	586.666687011719
30.9400005340576	566.666687011719
30.9500007629395	633.333312988281
30.9599990844727	606.666687011719
30.9699993133545	573.333312988281
30.9799995422363	573.333312988281
30.9899997711182	660
31	506.666656494141
31.0100002288818	546.666687011719
31.0200004577637	566.666687011719
31.0300006866455	593.333312988281
31.0400009155273	540
31.0499992370605	533.333312988281
31.0599994659424	666.666687011719
31.0699996948242	526.666687011719
31.0799999237061	560
31.0900001525879	520
31.1000003814697	626.666687011719
31.1100006103516	680
31.1200008392334	593.333312988281
31.1299991607666	686.666687011719
31.1399993896484	580
31.1499996185303	600
31.1599998474121	573.333312988281
31.1700000762939	560
31.1800003051758	586.666687011719
31.1900005340576	660
31.2000007629395	580
31.2099990844727	620
31.2199993133545	540
31.2299995422363	646.666687011719
31.2399997711182	606.666687011719
31.25	486.666656494141
31.2600002288818	613.333312988281
31.2700004577637	580
31.2800006866455	586.666687011719
31.2900009155273	566.666687011719
31.2999992370605	600
31.3099994659424	613.333312988281
31.3199996948242	533.333312988281
31.3299999237061	606.666687011719
31.3400001525879	600
31.3500003814697	666.666687011719
31.3600006103516	580
31.3700008392334	606.666687011719
31.3799991607666	626.666687011719
31.3899993896484	573.333312988281
31.3999996185303	500
31.4099998474121	586.666687011719
31.4200000762939	613.333312988281
31.4300003051758	540
31.4400005340576	566.666687011719
31.4500007629395	493.333343505859
31.4599990844727	580
31.4699993133545	566.666687011719
31.4799995422363	600
31.4899997711182	533.333312988281
31.5	540
31.5100002288818	720
31.5200004577637	640
31.5300006866455	553.333312988281
31.5400009155273	600
31.5499992370605	526.666687011719
31.5599994659424	620
31.5699996948242	653.333312988281
31.5799999237061	686.666687011719
31.5900001525879	653.333312988281
31.6000003814697	573.333312988281
31.6100006103516	713.333312988281
31.6200008392334	646.666687011719
31.6299991607666	700
31.6399993896484	606.666687011719
31.6499996185303	653.333312988281
31.6599998474121	606.666687011719
31.6700000762939	580
31.6800003051758	520
31.6900005340576	593.333312988281
31.7000007629395	713.333312988281
31.7099990844727	600
31.7199993133545	493.333343505859
31.7299995422363	480
31.7399997711182	540
31.75	413.333343505859
31.7600002288818	546.666687011719
31.7700004577637	566.666687011719
31.7800006866455	713.333312988281
31.7900009155273	553.333312988281
31.7999992370605	513.333312988281
31.8099994659424	573.333312988281
31.8199996948242	626.666687011719
31.8299999237061	626.666687011719
31.8400001525879	686.666687011719
31.8500003814697	673.333312988281
31.8600006103516	533.333312988281
31.8700008392334	500
31.8799991607666	586.666687011719
31.8899993896484	573.333312988281
31.8999996185303	580
31.9099998474121	613.333312988281
31.9200000762939	613.333312988281
31.9300003051758	646.666687011719
31.9400005340576	633.333312988281
31.9500007629395	673.333312988281
31.9599990844727	540
31.9699993133545	653.333312988281
31.9799995422363	633.333312988281
31.9899997711182	680
32	680
32.0099983215332	546.666687011719
32.0200004577637	666.666687011719
32.0299987792969	546.666687011719
32.0400009155273	606.666687011719
32.0499992370605	573.333312988281
32.060001373291	633.333312988281
32.0699996948242	673.333312988281
32.0800018310547	493.333343505859
32.0900001525879	653.333312988281
32.0999984741211	626.666687011719
32.1100006103516	580
32.1199989318848	660
32.1300010681152	573.333312988281
32.1399993896484	686.666687011719
32.1500015258789	573.333312988281
32.1599998474121	586.666687011719
32.1699981689453	600
32.1800003051758	620
32.189998626709	520
32.2000007629395	566.666687011719
32.2099990844727	566.666687011719
32.2200012207031	660
32.2299995422363	640
32.2400016784668	633.333312988281
32.25	593.333312988281
32.2599983215332	580
32.2700004577637	613.333312988281
32.2799987792969	686.666687011719
32.2900009155273	586.666687011719
32.2999992370605	673.333312988281
32.310001373291	626.666687011719
32.3199996948242	646.666687011719
32.3300018310547	540
32.3400001525879	660
32.3499984741211	526.666687011719
32.3600006103516	666.666687011719
32.3699989318848	686.666687011719
32.3800010681152	686.666687011719
32.3899993896484	573.333312988281
32.4000015258789	633.333312988281
32.4099998474121	720
32.4199981689453	640
32.4300003051758	606.666687011719
32.439998626709	673.333312988281
32.4500007629395	646.666687011719
32.4599990844727	733.333312988281
32.4700012207031	733.333312988281
32.4799995422363	660
32.4900016784668	753.333312988281
32.5	673.333312988281
32.5099983215332	640
32.5200004577637	706.666687011719
32.5299987792969	706.666687011719
32.5400009155273	606.666687011719
32.5499992370605	660
32.560001373291	653.333312988281
32.5699996948242	586.666687011719
32.5800018310547	806.666687011719
32.5900001525879	686.666687011719
32.5999984741211	606.666687011719
32.6100006103516	626.666687011719
32.6199989318848	626.666687011719
32.6300010681152	560
32.6399993896484	540
32.6500015258789	666.666687011719
32.6599998474121	693.333312988281
32.6699981689453	660
32.6800003051758	626.666687011719
32.689998626709	753.333312988281
32.7000007629395	780
32.7099990844727	780
32.7200012207031	693.333312988281
32.7299995422363	553.333312988281
32.7400016784668	660
32.75	633.333312988281
32.7599983215332	733.333312988281
32.7700004577637	806.666687011719
32.7799987792969	693.333312988281
32.7900009155273	553.333312988281
32.7999992370605	680
32.810001373291	666.666687011719
32.8199996948242	733.333312988281
32.8300018310547	660
32.8400001525879	793.333312988281
32.8499984741211	733.333312988281
32.8600006103516	693.333312988281
32.8699989318848	786.666687011719
32.8800010681152	660
32.8899993896484	826.666687011719
32.9000015258789	793.333312988281
32.9099998474121	773.333312988281
32.9199981689453	853.333312988281
32.9300003051758	633.333312988281
32.939998626709	760
32.9500007629395	740
32.9599990844727	660
32.9700012207031	640
32.9799995422363	686.666687011719
32.9900016784668	746.666687011719
33	753.333312988281
33.0099983215332	746.666687011719
33.0200004577637	766.666687011719
33.0299987792969	746.666687011719
33.0400009155273	680
33.0499992370605	753.333312988281
33.060001373291	693.333312988281
33.0699996948242	713.333312988281
33.0800018310547	733.333312988281
33.0900001525879	666.666687011719
33.0999984741211	693.333312988281
33.1100006103516	693.333312988281
33.1199989318848	686.666687011719
33.1300010681152	666.666687011719
33.1399993896484	840
33.1500015258789	733.333312988281
33.1599998474121	806.666687011719
33.1699981689453	646.666687011719
33.1800003051758	660
33.189998626709	840
33.2000007629395	726.666687011719
33.2099990844727	706.666687011719
33.2200012207031	673.333312988281
33.2299995422363	720
33.2400016784668	766.666687011719
33.25	733.333312988281
33.2599983215332	800
33.2700004577637	806.666687011719
33.2799987792969	853.333312988281
33.2900009155273	873.333312988281
33.2999992370605	773.333312988281
33.310001373291	706.666687011719
33.3199996948242	646.666687011719
33.3300018310547	740
33.3400001525879	733.333312988281
33.3499984741211	866.666687011719
33.3600006103516	773.333312988281
33.3699989318848	700
33.3800010681152	953.333312988281
33.3899993896484	726.666687011719
33.4000015258789	886.666687011719
33.4099998474121	766.666687011719
33.4199981689453	800
33.4300003051758	933.333312988281
33.439998626709	853.333312988281
33.4500007629395	866.666687011719
